,Links Tokens,Paragraph Tokens,Heading1 Tokens,Heading2 Tokens,Heading3 Tokens,Heading4 Tokens,Heading5 Tokens,UnorderList Tokens,TableData Tokens
0,#,Paragraph,Heading1,Courses,Heading3,Heading4,Heading5,Tanvir,Tanvir
,Links Tokens,Paragraph Tokens,Heading1 Tokens,Heading2 Tokens,Heading3 Tokens,Heading4 Tokens,Heading5 Tokens,UnorderList Tokens,TableData Tokens
0,#,Paragraph,Heading1,Courses,Heading3,Heading4,Heading5,Tanvir,Tanvir
1,maincontent,Please,Departments,Heading2, , ,To,Afzal,Afzal
2,lms.namal.edu.pk,visit, ,Overview, , ,Contribute,Shafiullah,Shafiullah
3,lms.namal.edu.pk,our, ,Vision, , ,Visiting,Khan,Khan
4,lms.namal.edu.pk,fundraising, ,Mission, , ,Namal,Bacha,Bacha
5,login,website, ,Program, , ,Important,Rehman,Rehman
6,index.php,below, ,Educational, , ,Links,Zahra,Zahra
7,#,:, ,Objectives, , ,Resources,Afaq,Afaq
8,skipcourses,BS, ,Scheme, , , ,Tanvir,Tanvir
9,#,Mathematics, ,of, , , ,Afzal,Afzal
10,lms.namal.edu.pk,is, ,Studies, , , ,Sajid,Sajid
11,course,a, ,List, , , ,Bashir,Bashir
12,index.php,4-year, ,of, , , ,Anwar,Anwar
13,?,degree, ,Possible, , , ,Khurshid,Khurshid
14,categoryid=111,program, ,Electives, , , ,Asmat,Asmat
15,lms.namal.edu.pk,accredited, ,:, , , ,Ullah,Ullah
16,course,by, ,Disclaimer, , , ,Khan,Khan
17,index.php,Higher, ,Faculty, , , ,Namal,Namal
18,?,Education, , , , , ,LMS,LMS
19,categoryid=112,Commission, , , , , ,Phone,Phone
20,lms.namal.edu.pk,(, , , , , ,:,:
21,course,HEC, , , , , ,+92,+92
22,index.php,), , , , , ,(,(
23,?,., , , , , ,00,00
24,categoryid=124,The, , , , , ,),)
25,lms.namal.edu.pk,overall, , , , , ,459-236995,459-236995
26,course,purpose, , , , , ,sdc,sdc
27,index.php,of, , , , , ,@,@
28,?,this, , , , , ,namal.edu.pk,namal.edu.pk
29,categoryid=141,program, , , , , ,UnorderList,UnorderList
30,lms.namal.edu.pk,is, , , , , ,Academic,Academic
31,course,to, , , , , ,Calendar,Calendar
32,view.php,serve, , , , , ,|,|
33,?,as, , , , , ,Faculty,Faculty
34,id=446,the, , , , , ,|,|
35,lms.namal.edu.pk,foundation, , , , , ,QEC,QEC
36,course,of, , , , , ,|,|
37,index.php,advancements, , , , , ,NULMS,NULMS
38,?,in, , , , , ,|,|
