,Links Tokens,Paragraph Tokens,Heading1 Tokens,Heading2 Tokens,Heading3 Tokens,Heading4 Tokens,Heading5 Tokens,UnorderList Tokens,TableData Tokens
0,#,Paragraph,Heading1,Courses,Heading3,Heading4,Heading5,You,You
,Links Tokens,Paragraph Tokens,Heading1 Tokens,Heading2 Tokens,Heading3 Tokens,Heading4 Tokens,Heading5 Tokens,UnorderList Tokens,TableData Tokens
0,#,Paragraph,Heading1,Courses,Heading3,Heading4,Heading5,You,You
1,maincontent,Please,Admissions,Heading2, , ,To,are,are
2,nulms.namal.edu.pk,visit,Admission, , , ,Contribute,not,not
3,nulms.namal.edu.pk,our,Timeline, , , ,Visiting,logged,logged
4,login,fundraising, , , , ,Namal,in,in
5,index.php,website, , , , ,Important,.,.
6,#,below, , , , ,Links,(,(
7,skipcourses,:, , , , ,Resources,Log,Log
8,#,March, , , , , ,in,in
9,nulms.namal.edu.pk,10, , , , , ,),)
10,course,",", , , , , ,UnorderList,UnorderList
11,index.php,2021, , , , , ,Academic,Academic
12,?,August, , , , , ,Calendar,Calendar
13,categoryid=111,20, , , , , ,|,|
14,nulms.namal.edu.pk,",", , , , , ,Faculty,Faculty
15,course,2021, , , , , ,|,|
16,index.php,The, , , , , ,QEC,QEC
17,?,Institute, , , , , ,|,|
18,categoryid=112,reserves, , , , , ,NULMS,NULMS
19,nulms.namal.edu.pk,the, , , , , ,|,|
20,course,right, , , , , ,Library,Library
21,index.php,to, , , , , ,|,|
22,?,change, , , , , ,Contact,Contact
23,categoryid=124,dates, , , , , ,Us,Us
24,nulms.namal.edu.pk,and, , , , , ,About,About
25,course,deadlines, , , , , ,Chairman,Chairman
26,index.php,for, , , , , ,'s,'s
27,?,admissions, , , , , ,Message,Message
28,categoryid=141,., , , , , ,Vision,Vision
29,nulms.namal.edu.pk,Please, , , , , ,And,And
30,course,keep, , , , , ,Mission,Mission
31,view.php,informed, , , , , ,Core,Core
32,?,of, , , , , ,Values,Values
33,id=446,any, , , , , ,The,The
34,nulms.namal.edu.pk,changes, , , , , ,Namal,Namal
35,course,by, , , , , ,Story,Story
36,view.php,visiting, , , , , ,Namal,Namal
37,?,periodically, , , , , ,Knowledge,Knowledge
38,id=445,as, , , , , ,City,City
39,nulms.namal.edu.pk,well, , , , , ,People,People
40,course,as, , , , , ,Quality,Quality
41,view.php,the, , , , , ,Enhancement,Enhancement
42,?,Namal, , , , , ,Cell,Cell
43,id=444,online, , , , , ,Academics,Academics
44,nulms.namal.edu.pk,application, , , , , ,Academic,Academic
45,course,., , , , , ,Calendar,Calendar
46,view.php, , , , , , ,Student,Student
