,Links Tokens,Paragraph Tokens,Heading1 Tokens,Heading2 Tokens,Heading3 Tokens,Heading4 Tokens,Heading5 Tokens,UnorderList Tokens,TableData Tokens
0,academic-calendar,Please,Life,Hostels,Heading3,Heading4,To,Academic,Academic
,Links Tokens,Paragraph Tokens,Heading1 Tokens,Heading2 Tokens,Heading3 Tokens,Heading4 Tokens,Heading5 Tokens,UnorderList Tokens,TableData Tokens
0,academic-calendar,Please,Life,Hostels,Heading3,Heading4,To,Academic,Academic
1,people,visit,At,Time, , ,Contribute,Calendar,Calendar
2,#,our,Namal,Bank, , ,Visiting,|,|
3,faculty,fundraising,Heading1,Library/, , ,Namal,Faculty,Faculty
4,quality-enhancement-cell,website,News,Book, , ,Important,|,|
5,lms.namal.edu.pk,below,&,Bank, , ,Links,QEC,QEC
6,http,:,Events,Internship, , ,Resources,|,|
7,:,Hostel, ,and, , ,Heading5,NULMS,NULMS
8,library.namal.edu.pk,facility, ,Career, , ,To,|,|
9,contact-us,is, ,Placement, , ,Contribute,Library,Library
10,#,provided, ,Computer, , ,Visiting,|,|
11,about,for, ,Labs, , ,Namal,Contact,Contact
12,chairmans-message,both, ,Internet/WiFi, , ,Important,Us,Us
13,vision-and-mission,males, ,Health, , ,Links,About,About
14,core-values,and, ,Services, , ,Resources,Chairman,Chairman
15,the-namal-story,females, ,Transport, , , ,'s,'s
16,namal-knowledge-city,., ,Services, , , ,Message,Message
17,people,Hostels, ,Heading2, , , ,Vision,Vision
18,quality-enhancement-cell,are, , , , , ,And,And
19,#,currently, , , , , ,Mission,Mission
20,academics,provided, , , , , ,Core,Core
21,academic-calendar,at, , , , , ,Values,Values
22,student-handbook,Chagda, , , , , ,The,The
23,#,., , , , , ,Namal,Namal
24,departments,A, , , , , ,Story,Story
25,#,mess, , , , , ,Namal,Namal
26,department-of-electrical-engineering,is, , , , , ,Knowledge,Knowledge
27,department-of,also, , , , , ,City,City
28,puter-science,available, , , , , ,People,People
29,department-of-business-studies,at, , , , , ,Quality,Quality
30,department-of-mathematics,the, , , , , ,Enhancement,Enhancement
31,#,hostels, , , , , ,Cell,Cell
32,office-of-the-registrar,., , , , , ,Academics,Academics
33,office-of-the-coe,The, , , , , ,Academic,Academic
34,office-of-the-treasurer,other, , , , , ,Calendar,Calendar
35,#,facilities, , , , , ,Student,Student
36,admissions,available, , , , , ,Handbook,Handbook
37,apply,at, , , , , ,Departments,Departments
38,why-namal,the, , , , , ,Academic,Academic
39,admission-timeline,hostels, , , , , ,Departments,Departments
40,admission-criteria,are, , , , , ,Department,Department
41,entry-test-guidelines,:, , , , , ,Of,Of
42,financial-aid,Generator, , , , , ,Electrical,Electrical
43,fee-structure,Hostel-wide, , , , , ,Engineering,Engineering
44,deposit-slip,Internet, , , , , ,Department,Department
45,faqs,Laundry, , , , , ,Of,Of
46,#,Service, , , , , ,Computer,Computer
47,life-at-namal,Computer, , , , , ,Science,Science
48,workshops-and-seminars,Lab, , , , , ,Department,Department
49,facilities,Gymnasium, , , , , ,Of,Of
50,green-namal,Cricket, , , , , ,Business,Business
51,news-events,Football, , , , , ,Studies,Studies
52,apply,Badminton, , , , , ,Department,Department
53,namalknowledgecity,Table, , , , , ,Of,Of
54,academic-calendar,Tennis, , , , , ,Mathematics,Mathematics
55,people,Volley, , , , , ,Administrative,Administrative
56,#,Ball, , , , , ,Departments,Departments
57,faculty,Namal, , , , , ,Office,Office
58,quality-enhancement-cell,’, , , , , ,Of,Of
59,lms.namal.edu.pk,s, , , , , ,The,The
60,http,Time, , , , , ,Registrar,Registrar
61,:,Bank, , , , , ,Office,Office
62,library.namal.edu.pk,intends, , , , , ,Of,Of
63,contact-us,to, , , , , ,The,The
64,workshops-and-seminars,achieve, , , , , ,CoE,CoE
65,facilities,three, , , , , ,Office,Office
66,green-namal,pillars, , , , , ,Of,Of
67,#,of, , , , , ,The,The
68,#,change, , , , , ,Treasurer,Treasurer
69,ckEditorImages,namely, , , , , ,Admissions,Admissions
70,uploads,sustainability, , , , , ,Apply,Apply
71,userfiles,",", , , , , ,Now,Now
72,Hostel,student, , , , , ,Why,Why
73,Policies.pdf,development, , , , , ,Namal,Namal
74,ckEditorImages,",", , , , , ,?,?
75,uploads,and, , , , , ,Admission,Admission
76,userfiles,social, , , , , ,Timeline,Timeline
77,Library,development, , , , , ,Admission,Admission
78,Policies.pdf,., , , , , ,Criteria,Criteria
79,namalknowledgecity,This, , , , , ,Entry,Entry
80,apply,is, , , , , ,Test,Test
81,academic-calendar,achieved, , , , , ,Guidelines,Guidelines
82,people,through, , , , , ,Financial,Financial
83,#,social, , , , , ,Aid,Aid
84,faculty,account, , , , , ,Fee,Fee
85,nulms.namal.edu.pk,and, , , , , ,Structure,Structure
86,http,work, , , , , ,Deposit,Deposit
87,:,account, , , , , ,Slip,Slip
88,library.namal.edu.pk,which, , , , , ,FAQs,FAQs
89,#,all, , , , , ,Life,Life
90,!,students, , , , , ,At,At
91,facilities,are, , , , , ,Namal,Namal
92,facebook,required, , , , , ,Workshops,Workshops
93,NAmalInstitute,to, , , , , ,And,And
94,twitter,maintain, , , , , ,Seminars,Seminars
95,namaledu,at, , , , , ,Facilities,Facilities
96,instagram,the, , , , , ,Green,Green
97,namalknowledgecity,bank, , , , , ,Namal,Namal
98,mailto,., , , , , ,News,News
99,:,All, , , , , ,&,&
100,info,students, , , , , ,Events,Events
101,@,of, , , , , ,Apply,Apply
102,namal.edu.pk,Namal, , , , , ,Online,Online
103,youtube,Institute, , , , , ,Contribute,Contribute
104,channel,are, , , , , ,Academic,Academic
105,UCWfFHczAYAn-mfqMgmmKsVQ,require, , , , , ,Calendar,Calendar
106,forecast7,to, , , , , ,|,|
107,en,contribute, , , , , ,Faculty,Faculty
108,32d6771d81,320, , , , , ,|,|
109,namal,hours, , , , , ,QEC,QEC
110,Links,every, , , , , ,|,|
111,academic-calendar,year, , , , , ,NULMS,NULMS
112,people,towards, , , , , ,|,|
113,#,community, , , , , ,Library,Library
114,faculty,service, , , , , ,|,|
115,quality-enhancement-cell,., , , , , ,Contact,Contact
116,lms.namal.edu.pk,Examples, , , , , ,Us,Us
117,http,of, , , , , ,workshops,workshops
118,:,community, , , , , ,and,and
119,library.namal.edu.pk,service, , , , , ,seminars,seminars
120,contact-us,include, , , , , ,Facilities,Facilities
121,#,collection, , , , , ,green,green
122,about,of, , , , , ,namal,namal
123,chairmans-message,waste, , , , , ,Home,Home
124,vision-and-mission,",", , , , , ,Life,Life
125,core-values,tuition, , , , , ,At,At
126,the-namal-story,services, , , , , ,Namal,Namal
127,namal-knowledge-city,for, , , , , ,Facilities,Facilities
128,people,school, , , , , ,30,30
129,quality-enhancement-cell,going, , , , , ,km,km
130,#,children, , , , , ,Talagang,Talagang
131,academics,",", , , , , ,Road,Road
132,academic-calendar,plantation, , , , , ,",",","
133,student-handbook,drives, , , , , ,Mianwali,Mianwali
134,#,in, , , , , ,",",","
135,departments,the, , , , , ,42250,42250
136,#,community, , , , , ,",",","
137,department-of-electrical-engineering,",", , , , , ,Pakistan,Pakistan
138,department-of,etc, , , , , ,+92,+92
139,puter-science,., , , , , ,(,(
140,department-of-business-studies,Students, , , , , ,0,0
141,department-of-mathematics,will, , , , , ,),)
142,#,need, , , , , ,459-236995,459-236995
143,office-of-the-registrar,to, , , , , ,Ext,Ext
144,office-of-the-coe,deposit, , , , , ,.,.
145,office-of-the-treasurer,their, , , , , ,101,101
146,#,hours, , , , , ,",",","
147,admissions,in, , , , , ,107,107
148,apply,the, , , , , ,info,info
149,why-namal,social, , , , , ,@,@
150,admission-timeline,account, , , , , ,namal.edu.pk,namal.edu.pk
151,admission-criteria,., , , , , ,Namal,Namal
152,entry-test-guidelines,Students, , , , , ,Knowledge,Knowledge
153,financial-aid,who, , , , , ,City,City
154,fee-structure,are, , , , , ,Apply,Apply
155,deposit-slip,on, , , , , ,Online,Online
156,faqs,scholarships, , , , , ,Academic,Academic
157,#,are, , , , , ,Calendar,Calendar
158,life-at-namal,required, , , , , ,Contribute,Contribute
159,workshops-and-seminars,to, , , , , ,Faculty,Faculty
160,facilities,contribute, , , , , ,NULMS,NULMS
161,green-namal,additional, , , , , ,Library,Library
162,news-events,hours, , , , , ,Student,Student
163,apply,for, , , , , ,Socities,Socities
164,namalknowledgecity,on-campus, , , , , ,Facilities,Facilities
165,academic-calendar,and, , , , , ,UnorderList,UnorderList
166,people,off-, , , , , ,Academic,Academic
167,#,campus, , , , , ,Calendar,Calendar
168,faculty,jobs, , , , , ,|,|
169,quality-enhancement-cell,., , , , , ,Faculty,Faculty
170,lms.namal.edu.pk,The, , , , , ,|,|
171,http,hours, , , , , ,QEC,QEC
172,:,should, , , , , ,|,|
173,library.namal.edu.pk,be, , , , , ,NULMS,NULMS
174,contact-us,deposited, , , , , ,|,|
175,#,in, , , , , ,Library,Library
176,news-events,the, , , , , ,|,|
177,managing-stress-and-related-psychological-issues-in-university-0508,work, , , , , ,Contact,Contact
178,news-events,account, , , , , ,Us,Us
179,seminar-on-innovation,., , , , , ,About,About
180,mercialization-of-final-year-project-9104,Maximum, , , , , ,Chairman,Chairman
181,news-events,of, , , , , ,'s,'s
182,entrepreneurship-opportunities-and-challenges-6358,are, , , , , ,Message,Message
183,news-events,required, , , , , ,Vision,Vision
184,importance-of,to, , , , , ,And,And
185,munication-in-business-studies-3199,be, , , , , ,Mission,Mission
186,news-events,deposited, , , , , ,Core,Core
187,participation-in-shan-e-rehmat-ul-lil-alameen-week-6658,in, , , , , ,Values,Values
188,news-events,the, , , , , ,The,The
189,the-seminar-on-self-grooming-8015,work, , , , , ,Namal,Namal
190,news-events,account, , , , , ,Story,Story
191,how-to-construct-effective,which, , , , , ,Namal,Namal
192,pany,will, , , , , ,Knowledge,Knowledge
193,pensation-philosophy-2467,vary, , , , , ,City,City
194,news-events,depending, , , , , ,People,People
195,professional-development-training-5953,on, , , , , ,Quality,Quality
196,news-events,the, , , , , ,Enhancement,Enhancement
197,groundbreaking-ceremony-of-namal-knowledge-city-phase-1-8712,scholarship, , , , , ,Cell,Cell
198,news-events,granted, , , , , ,Academics,Academics
199,mr-ali-zafar-has-joined-the-namal-family-as-an-ambassador-1724,for, , , , , ,Academic,Academic
200,news-events,each, , , , , ,Calendar,Calendar
201,namal-huawei-partnership-9113,student, , , , , ,Student,Student
202,news-events,., , , , , ,Handbook,Handbook
203,namal-we,For, , , , , ,Departments,Departments
204,es-new-rector-2860,example, , , , , ,Academic,Academic
205,news-events,students, , , , , ,Departments,Departments
206,?,on, , , , , ,Department,Department
207,per_page=12,100, , , , , ,Of,Of
208,news-events,%, , , , , ,Electrical,Electrical
209,?,scholarship, , , , , ,Engineering,Engineering
210,per_page=24,will, , , , , ,Department,Department
211,news-events,be, , , , , ,Of,Of
212,?,required, , , , , ,Computer,Computer
213,per_page=12,to, , , , , ,Science,Science
214,news-events,contribute, , , , , ,Department,Department
215,?,320, , , , , ,Of,Of
216,per_page=36,hours, , , , , ,Business,Business
217,namalknowledgecity,while, , , , , ,Studies,Studies
218,apply,those, , , , , ,Department,Department
219,academic-calendar,on, , , , , ,Of,Of
220,people,50, , , , , ,Mathematics,Mathematics
221,#,%, , , , , ,Administrative,Administrative
222,faculty,scholarship, , , , , ,Departments,Departments
223,nulms.namal.edu.pk,will, , , , , ,Office,Office
224,http,be, , , , , ,Of,Of
225,:,required, , , , , ,The,The
226,library.namal.edu.pk,to, , , , , ,Registrar,Registrar
227,#,contribute, , , , , ,Office,Office
228,!,., , , , , ,Of,Of
229,facilities,Jobs, , , , , ,The,The
230,facebook,in, , , , , ,CoE,CoE
231,NAmalInstitute,this, , , , , ,Office,Office
232,twitter,category, , , , , ,Of,Of
233,namaledu,include, , , , , ,The,The
234,instagram,working, , , , , ,Treasurer,Treasurer
235,namalknowledgecity,on, , , , , ,Admissions,Admissions
236,mailto,projects, , , , , ,Apply,Apply
237,:,related, , , , , ,Now,Now
238,info,to, , , , , ,Why,Why
239,@,renewable, , , , , ,Namal,Namal
240,namal.edu.pk,energy, , , , , ,?,?
241,youtube,",", , , , , ,Admission,Admission
242,channel,waste, , , , , ,Timeline,Timeline
243,UCWfFHczAYAn-mfqMgmmKsVQ,recycling, , , , , ,Admission,Admission
244,forecast7,",", , , , , ,Criteria,Criteria
245,en,management, , , , , ,Entry,Entry
246,32d6771d81,of, , , , , ,Test,Test
247,namal,farms, , , , , ,Guidelines,Guidelines
248, ,(, , , , , ,Financial,Financial
249, ,olive, , , , , ,Aid,Aid
250, ,orchards, , , , , ,Fee,Fee
251, ,",", , , , , ,Structure,Structure
252, ,vegetable, , , , , ,Deposit,Deposit
253, ,farms, , , , , ,Slip,Slip
254, ,",", , , , , ,FAQs,FAQs
255, ,etc, , , , , ,Life,Life
256, ,., , , , , ,At,At
257, ,), , , , , ,Namal,Namal
258, ,",", , , , , ,Workshops,Workshops
259, ,and, , , , , ,And,And
260, ,other, , , , , ,Seminars,Seminars
261, ,projects, , , , , ,Facilities,Facilities
262, ,given, , , , , ,Green,Green
263, ,by, , , , , ,Namal,Namal
264, ,partners, , , , , ,News,News
265, ,and, , , , , ,&,&
266, ,Founding, , , , , ,Events,Events
