,Links Tokens,Paragraph Tokens,Heading1 Tokens,Heading2 Tokens,Heading3 Tokens,Heading4 Tokens,Heading5 Tokens,UnorderList Tokens,TableData Tokens
0,academic-calendar,Please,News,Heading2,Participation,Heading4,To,Academic,Academic
,Links Tokens,Paragraph Tokens,Heading1 Tokens,Heading2 Tokens,Heading3 Tokens,Heading4 Tokens,Heading5 Tokens,UnorderList Tokens,TableData Tokens
0,academic-calendar,Please,News,Heading2,Participation,Heading4,To,Academic,Academic
1,people,visit,Latest, ,in, ,Contribute,Calendar,Calendar
2,#,our,News, ,Shan-e-Rehmat, ,Visiting,|,|
3,faculty,fundraising,11, ,ul, ,Namal,Faculty,Faculty
4,quality-enhancement-cell,website,24, ,Lil, ,Important,|,|
5,lms.namal.edu.pk,below,24, ,Alameen, ,Links,QEC,QEC
6,http,:,10, ,Week, ,Resources,|,|
7,:,What,26, ,Heading3, ,Heading5,NULMS,NULMS
8,library.namal.edu.pk,'s,Heading1, , , ,To,|,|
9,contact-us,happening,News, , , ,Contribute,Library,Library
10,#,at, , , , ,Visiting,|,|
11,about,Namal, , , , ,Namal,Contact,Contact
12,chairmans-message,?, , , , ,Important,Us,Us
13,vision-and-mission,Under, , , , ,Links,About,About
14,core-values,the, , , , ,Resources,Chairman,Chairman
15,the-namal-story,banner, , , , , ,'s,'s
16,namal-knowledge-city,of, , , , , ,Message,Message
17,people,LDS, , , , , ,Vision,Vision
18,quality-enhancement-cell,(, , , , , ,And,And
19,#,نمل, , , , , ,Mission,Mission
20,academics,بزم, , , , , ,Core,Core
21,academic-calendar,ادب, , , , , ,Values,Values
22,student-handbook,), , , , , ,The,The
23,#,a, , , , , ,Namal,Namal
24,departments,team, , , , , ,Story,Story
25,#,of, , , , , ,Namal,Namal
26,department-of-electrical-engineering,students, , , , , ,Knowledge,Knowledge
27,department-of,was, , , , , ,City,City
28,puter-science,sent, , , , , ,People,People
29,department-of-business-studies,to, , , , , ,Quality,Quality
30,department-of-mathematics,the, , , , , ,Enhancement,Enhancement
31,#,Qirat, , , , , ,Cell,Cell
32,office-of-the-registrar,",", , , , , ,Academics,Academics
33,office-of-the-coe,Naat, , , , , ,Academic,Academic
34,office-of-the-treasurer,",", , , , , ,Calendar,Calendar
35,#,and, , , , , ,Student,Student
36,admissions,Speech, , , , , ,Handbook,Handbook
37,apply,Contest, , , , , ,Departments,Departments
38,why-namal,of, , , , , ,Academic,Academic
39,admission-timeline,Shan-e-Rehmat, , , , , ,Departments,Departments
40,admission-criteria,ul, , , , , ,Department,Department
41,entry-test-guidelines,Lil, , , , , ,Of,Of
42,financial-aid,Alameen, , , , , ,Electrical,Electrical
43,fee-structure,Week, , , , , ,Engineering,Engineering
44,deposit-slip,to, , , , , ,Department,Department
45,faqs,Sargodha, , , , , ,Of,Of
46,#,University, , , , , ,Computer,Computer
47,life-at-namal,(, , , , , ,Science,Science
48,workshops-and-seminars,It, , , , , ,Department,Department
49,facilities,is, , , , , ,Of,Of
50,green-namal,a, , , , , ,Business,Business
51,news-events,divisional, , , , , ,Studies,Studies
52,apply,level, , , , , ,Department,Department
53,namalknowledgecity,contest, , , , , ,Of,Of
54,academic-calendar,organized, , , , , ,Mathematics,Mathematics
55,people,by, , , , , ,Administrative,Administrative
56,#,the, , , , , ,Departments,Departments
57,faculty,Punjab, , , , , ,Office,Office
58,quality-enhancement-cell,Government, , , , , ,Of,Of
59,lms.namal.edu.pk,Higher, , , , , ,The,The
60,http,Education, , , , , ,Registrar,Registrar
61,:,Department, , , , , ,Office,Office
62,library.namal.edu.pk,), , , , , ,Of,Of
63,contact-us,., , , , , ,The,The
64,#,Starting, , , , , ,CoE,CoE
65,#,from, , , , , ,Office,Office
66,news,left, , , , , ,Of,Of
67,how-to-construct-effective,to, , , , , ,The,The
68,pany,right, , , , , ,Treasurer,Treasurer
69,pensation-philosophy-2467,Alveena, , , , , ,Admissions,Admissions
70,news,Bashir, , , , , ,Apply,Apply
71,groundbreaking-ceremony-of-namal-knowledge-city-phase-1-8712,(, , , , , ,Now,Now
72,news,3rd, , , , , ,Why,Why
73,mr-ali-zafar-has-joined-the-namal-family-as-an-ambassador-1724,position, , , , , ,Namal,Namal
74,news,female, , , , , ,?,?
75,namal-huawei-partnership-9113,Qirat, , , , , ,Admission,Admission
76,news,), , , , , ,Timeline,Timeline
77,namal-we,",", , , , , ,Admission,Admission
78,es-new-rector-2860,Ammara, , , , , ,Criteria,Criteria
79,namalknowledgecity,Saeed, , , , , ,Entry,Entry
80,apply,(, , , , , ,Test,Test
81,academic-calendar,3rd, , , , , ,Guidelines,Guidelines
82,people,position, , , , , ,Financial,Financial
83,#,female, , , , , ,Aid,Aid
84,faculty,Naat, , , , , ,Fee,Fee
85,nulms.namal.edu.pk,), , , , , ,Structure,Structure
86,http,",", , , , , ,Deposit,Deposit
87,:,Mutahara, , , , , ,Slip,Slip
88,library.namal.edu.pk,Ghulam, , , , , ,FAQs,FAQs
89,#,Rasool, , , , , ,Life,Life
90,!,(, , , , , ,At,At
91,facilities,2nd, , , , , ,Namal,Namal
92,facebook,position, , , , , ,Workshops,Workshops
93,NAmalInstitute,female, , , , , ,And,And
94,twitter,Qirat, , , , , ,Seminars,Seminars
95,namaledu,), , , , , ,Facilities,Facilities
96,instagram,",", , , , , ,Green,Green
97,namalknowledgecity,Sobia, , , , , ,Namal,Namal
98,mailto,Yasmeen, , , , , ,News,News
99,:,(, , , , , ,&,&
100,info,2nd, , , , , ,Events,Events
101,@,Position, , , , , ,Apply,Apply
102,namal.edu.pk,Female, , , , , ,Online,Online
103,youtube,Naat, , , , , ,Contribute,Contribute
104,channel,), , , , , ,Academic,Academic
105,UCWfFHczAYAn-mfqMgmmKsVQ,., , , , , ,Calendar,Calendar
106,forecast7,Back, , , , , ,|,|
107,en,row, , , , , ,Faculty,Faculty
108,32d6771d81,standing, , , , , ,|,|
109,namal,from, , , , , ,QEC,QEC
110,Links,left, , , , , ,|,|
111,academic-calendar,to, , , , , ,NULMS,NULMS
112,people,right, , , , , ,|,|
113,#,second, , , , , ,Library,Library
114,faculty,person, , , , , ,|,|
115,quality-enhancement-cell,Tayab, , , , , ,Contact,Contact
116,lms.namal.edu.pk,Mansha, , , , , ,Us,Us
117,http,(, , , , , ,Home,Home
118,:,3rd, , , , , ,News,News
119,library.namal.edu.pk,position, , , , , ,Participation,Participation
120,contact-us,male, , , , , ,in,in
121,#,Qirat, , , , , ,Shan-e-Rehmat,Shan-e-Rehmat
122,about,), , , , , ,ul,ul
123,chairmans-message,., , , , , ,Lil,Lil
124,vision-and-mission,How, , , , , ,Alameen,Alameen
125,core-values,to, , , , , ,Week,Week
126,the-namal-story,construct, , , , , ,30,30
127,namal-knowledge-city,effective, , , , , ,km,km
128,people,company, , , , , ,Talagang,Talagang
129,quality-enhancement-cell,Compensation, , , , , ,Road,Road
130,#,Philosophy, , , , , ,",",","
131,academics,Groundbreaking, , , , , ,Mianwali,Mianwali
132,academic-calendar,Ceremony, , , , , ,",",","
133,student-handbook,of, , , , , ,42250,42250
134,#,Namal, , , , , ,",",","
135,departments,Knowledge, , , , , ,Pakistan,Pakistan
136,#,City, , , , , ,+92,+92
137,department-of-electrical-engineering,",", , , , , ,(,(
138,department-of,Phase, , , , , ,0,0
139,puter-science,1, , , , , ,),)
140,department-of-business-studies,Mr., , , , , ,459-236995,459-236995
141,department-of-mathematics,Ali, , , , , ,Ext,Ext
142,#,Zafar, , , , , ,.,.
143,office-of-the-registrar,has, , , , , ,101,101
144,office-of-the-coe,joined, , , , , ,",",","
145,office-of-the-treasurer,the, , , , , ,107,107
146,#,Namal, , , , , ,info,info
147,admissions,Family, , , , , ,@,@
148,apply,as, , , , , ,namal.edu.pk,namal.edu.pk
149,why-namal,an, , , , , ,Namal,Namal
150,admission-timeline,ambassador, , , , , ,Knowledge,Knowledge
151,admission-criteria,Namal, , , , , ,City,City
152,entry-test-guidelines,-, , , , , ,Apply,Apply
153,financial-aid,Huawei, , , , , ,Online,Online
154,fee-structure,Partnership, , , , , ,Academic,Academic
155,deposit-slip,Namal, , , , , ,Calendar,Calendar
156,faqs,welcomes, , , , , ,Contribute,Contribute
157,#,new, , , , , ,Faculty,Faculty
158,life-at-namal,Rector, , , , , ,NULMS,NULMS
159,workshops-and-seminars,Paragraph, , , , , ,Library,Library
160,facilities,Please, , , , , ,Student,Student
161,green-namal,visit, , , , , ,Socities,Socities
162,news-events,our, , , , , ,Facilities,Facilities
163,apply,fundraising, , , , , ,UnorderList,UnorderList
164,namalknowledgecity,website, , , , , ,Academic,Academic
165,academic-calendar,below, , , , , ,Calendar,Calendar
166,people,:, , , , , ,|,|
167,#,What, , , , , ,Faculty,Faculty
168,faculty,'s, , , , , ,|,|
169,quality-enhancement-cell,happening, , , , , ,QEC,QEC
170,lms.namal.edu.pk,at, , , , , ,|,|
171,http,Namal, , , , , ,NULMS,NULMS
172,:,?, , , , , ,|,|
173,library.namal.edu.pk,Participation, , , , , ,Library,Library
174,contact-us,in, , , , , ,|,|
175,#,Shan-e-Rehmat, , , , , ,Contact,Contact
176,news,ul, , , , , ,Us,Us
177,participation-in-shan-e-rehmat-ul-lil-alameen-week-6658,Lil, , , , , ,About,About
178,news,Alameen, , , , , ,Chairman,Chairman
179,how-to-construct-effective,Week, , , , , ,'s,'s
180,pany,How, , , , , ,Message,Message
181,pensation-philosophy-2467,to, , , , , ,Vision,Vision
182,news,construct, , , , , ,And,And
