,Links Tokens,Paragraph Tokens,Heading1 Tokens,Heading2 Tokens,Heading3 Tokens,Heading4 Tokens,Heading5 Tokens,UnorderList Tokens,TableData Tokens
0,academic-calendar,Please,News,Heading2,Groundbreaking,Heading4,To,Academic,Academic
,Links Tokens,Paragraph Tokens,Heading1 Tokens,Heading2 Tokens,Heading3 Tokens,Heading4 Tokens,Heading5 Tokens,UnorderList Tokens,TableData Tokens
0,academic-calendar,Please,News,Heading2,Groundbreaking,Heading4,To,Academic,Academic
1,people,visit,Latest, ,Ceremony, ,Contribute,Calendar,Calendar
2,#,our,News, ,of, ,Visiting,|,|
3,faculty,fundraising,14, ,Namal, ,Namal,Faculty,Faculty
4,quality-enhancement-cell,website,11, ,Knowledge, ,Important,|,|
5,lms.namal.edu.pk,below,24, ,City, ,Links,QEC,QEC
6,http,:,10, ,",", ,Resources,|,|
7,:,What,26, ,Phase, ,Heading5,NULMS,NULMS
8,library.namal.edu.pk,'s,Heading1, ,1, ,To,|,|
9,contact-us,happening,Academics, ,Heading3, ,Contribute,Library,Library
10,#,at,Academic, , , ,Visiting,|,|
11,about,Namal,Calendar, , , ,Namal,Contact,Contact
12,chairmans-message,?,2020-21, , , ,Important,Us,Us
13,vision-and-mission,The,Academic, , , ,Links,About,About
14,core-values,event,Calendar, , , ,Resources,Chairman,Chairman
15,the-namal-story,was,Fall, , , , ,'s,'s
16,namal-knowledge-city,enwrapped,2020, , , , ,Message,Message
17,people,in,[, , , , ,Vision,Vision
18,quality-enhancement-cell,an,Revised, , , , ,And,And
19,#,atmosphere,], , , , ,Mission,Mission
20,academics,that,Academic, , , , ,Core,Core
21,academic-calendar,glimmered,Calendar, , , , ,Values,Values
22,student-handbook,with,Spring, , , , ,The,The
23,#,hope,2021, , , , ,Namal,Namal
24,departments,and,[, , , , ,Story,Story
25,#,a,Subject, , , , ,Namal,Namal
26,department-of-electrical-engineering,spirit,to, , , , ,Knowledge,Knowledge
27,department-of,of,revision, , , , ,City,City
28,puter-science,togetherness,], , , , ,People,People
29,department-of-business-studies,was, , , , , ,Quality,Quality
30,department-of-mathematics,very, , , , , ,Enhancement,Enhancement
31,#,evident, , , , , ,Cell,Cell
32,office-of-the-registrar,., , , , , ,Academics,Academics
33,office-of-the-coe,The, , , , , ,Academic,Academic
34,office-of-the-treasurer,Namal, , , , , ,Calendar,Calendar
35,#,Family, , , , , ,Student,Student
36,admissions,from, , , , , ,Handbook,Handbook
37,apply,all, , , , , ,Departments,Departments
38,why-namal,over, , , , , ,Academic,Academic
39,admission-timeline,the, , , , , ,Departments,Departments
40,admission-criteria,world, , , , , ,Department,Department
41,entry-test-guidelines,participated, , , , , ,Of,Of
42,financial-aid,in, , , , , ,Electrical,Electrical
43,fee-structure,this, , , , , ,Engineering,Engineering
44,deposit-slip,historic, , , , , ,Department,Department
45,faqs,event, , , , , ,Of,Of
46,#,which, , , , , ,Computer,Computer
47,life-at-namal,has, , , , , ,Science,Science
48,workshops-and-seminars,now, , , , , ,Department,Department
49,facilities,laid, , , , , ,Of,Of
50,green-namal,the, , , , , ,Business,Business
51,news-events,foundation, , , , , ,Studies,Studies
52,apply,of, , , , , ,Department,Department
53,namalknowledgecity,Pakistan, , , , , ,Of,Of
54,academic-calendar,’, , , , , ,Mathematics,Mathematics
