,Links Tokens,Paragraph Tokens,Heading1 Tokens,Heading2 Tokens,Heading3 Tokens,Heading4 Tokens,Heading5 Tokens,UnorderList Tokens,TableData Tokens
0,academic-calendar,Please,Event,Heading2,Managing,Heading4,To,Academic,Academic
,Links Tokens,Paragraph Tokens,Heading1 Tokens,Heading2 Tokens,Heading3 Tokens,Heading4 Tokens,Heading5 Tokens,UnorderList Tokens,TableData Tokens
0,academic-calendar,Please,Event,Heading2,Managing,Heading4,To,Academic,Academic
1,people,visit,Recent, ,stress,MR.,Contribute,Calendar,Calendar
2,#,our,Events, ,and,IMRAN,Visiting,|,|
3,faculty,fundraising,19, ,related,KHAN,Namal,Faculty,Faculty
4,quality-enhancement-cell,website,18, ,psychological,MR.,Important,|,|
5,lms.namal.edu.pk,below,17, ,issues,ABDUL,Links,QEC,QEC
6,http,:,12, ,in,RAZAK,Resources,|,|
7,:,Latest,06, ,University,DAWOOD,Heading5,NULMS,NULMS
8,library.namal.edu.pk,From,Heading1, ,Heading3,MR.SIKANDAR,To,|,|
9,contact-us,Namal,About, ,DEPARTMENT,MUSTAFA,Contribute,Library,Library
10,#,``,people, ,OF,KHAN,Visiting,|,|
11,about,Guest, , ,COMPUTER,MRS.,Namal,Contact,Contact
12,chairmans-message,Speaker, , ,SCIENCE,ALEEMA,Important,Us,Us
13,vision-and-mission,:, , ,DEPARTMENT,KHANUM,Links,About,About
14,core-values,Dr, , ,OF,DR.,Resources,Chairman,Chairman
15,the-namal-story,Gauhar, , ,ELECTRICAL,ARIF, ,'s,'s
16,namal-knowledge-city,Mahmood, , ,ENGINEERING,NAZIR, ,Message,Message
17,people,Azeem, , ,DEPARTMENT,BUTT, ,Vision,Vision
18,quality-enhancement-cell,Dr, , ,OF,MR., ,And,And
19,#,Gauhar, , ,BUSINESS,SHAHZAD, ,Mission,Mission
20,academics,is, , ,STUDIES,HUSSAIN, ,Core,Core
21,academic-calendar,the, , ,DEPARTMENT,DR., ,Values,Values
22,student-handbook,Registrar, , ,OF,RASHID, ,The,The
23,#,of, , ,MATHEMATICS,AMJAD, ,Namal,Namal
24,departments,the, , , ,MR., ,Story,Story
25,#,Department, , , ,ASHAR, ,Namal,Namal
26,department-of-electrical-engineering,of, , , ,AZIZ, ,Knowledge,Knowledge
27,department-of,Neurology, , , ,MR., ,City,City
28,puter-science,Services, , , ,SHAHRYAR, ,People,People
29,department-of-business-studies,Institute, , , ,NAWABI, ,Quality,Quality
30,department-of-mathematics,Of, , , ,DR., ,Enhancement,Enhancement
31,#,Medical, , , ,M., ,Cell,Cell
32,office-of-the-registrar,Sciences, , , ,NAEEM, ,Academics,Academics
33,office-of-the-coe,Lahore, , , ,AYAZ, ,Academic,Academic
34,office-of-the-treasurer,., , , ,DR., ,Calendar,Calendar
35,#,In, , , ,M., ,Student,Student
36,admissions,addition, , , ,TANVIR, ,Handbook,Handbook
37,apply,to, , , ,AFZAL, ,Departments,Departments
38,why-namal,Neurology, , , ,DR., ,Academic,Academic
39,admission-timeline,",", , , ,ADNAN, ,Departments,Departments
40,admission-criteria,Dr, , , ,IQBAL, ,Department,Department
41,entry-test-guidelines,Gauhar, , , ,DR., ,Of,Of
42,financial-aid,has, , , ,MALIK, ,Electrical,Electrical
43,fee-structure,5, , , ,JAHAN, ,Engineering,Engineering
44,deposit-slip,years, , , ,KHAN, ,Department,Department
45,faqs,Of, , , ,DR., ,Of,Of
46,#,experience, , , ,SITWAT, ,Computer,Computer
47,life-at-namal,in, , , ,USMAN, ,Science,Science
