0,academic-calendar
2,academic-calendar
3,peopl
4,#
5,faculti
6,quality-enhancement-cel
7,lms.namal.edu.pk
8,http
9,:
10,library.namal.edu.pk
11,contact-u
12,#
13,about
14,chairmans-messag
15,vision-and-miss
16,core-valu
17,the-namal-stori
18,namal-knowledge-c
19,peopl
20,quality-enhancement-cel
21,#
22,academ
23,academic-calendar
24,student-handbook
25,#
26,depart
27,#
28,department-of-electrical-engin
29,department-of
30,puter-sci
31,department-of-business-studi
32,department-of-mathemat
33,#
34,office-of-the-registrar
35,office-of-the-co
36,office-of-the-treasur
37,#
38,admiss
39,appli
40,why-nam
41,admission-timelin
42,admission-criteria
43,entry-test-guidelin
44,financial-aid
45,fee-structur
46,deposit-slip
47,faq
48,#
49,life-at-nam
50,workshops-and-seminar
51,facil
52,green-nam
53,news-ev
54,appli
55,namalknowledgec
56,academic-calendar
57,peopl
58,#
59,faculti
60,quality-enhancement-cel
61,lms.namal.edu.pk
62,http
63,:
64,library.namal.edu.pk
65,contact-u
66,chairmans-messag
67,vision-and-miss
68,core-valu
69,the-namal-stori
70,namal-knowledge-c
71,peopl
72,quality-enhancement-cel
73,#
74,#
75,namalknowledgec
76,appli
77,academic-calendar
78,peopl
79,#
80,faculti
81,nulms.namal.edu.pk
82,http
83,:
84,library.namal.edu.pk
85,#
86,!
87,facil
88,facebook
89,namalinstitut
90,twitter
91,namaledu
92,instagram
93,namalknowledgec
94,mailto
95,:
96,info
97,@
98,namal.edu.pk
99,youtub
100,channel
101,ucwffhczayan-mfqmgmmksvq
102,forecast7
103,en
104,32d6771d81
105,namal
106,link
107,academic-calendar
108,peopl
109,#
110,faculti
111,quality-enhancement-cel
112,lms.namal.edu.pk
113,http
114,:
115,library.namal.edu.pk
116,contact-u
117,#
118,about
119,chairmans-messag
120,vision-and-miss
121,core-valu
122,the-namal-stori
123,namal-knowledge-c
124,peopl
125,quality-enhancement-cel
126,#
127,academ
128,academic-calendar
129,student-handbook
130,#
131,depart
132,#
133,department-of-electrical-engin
134,department-of
135,puter-sci
136,department-of-business-studi
137,department-of-mathemat
138,#
139,office-of-the-registrar
140,office-of-the-co
141,office-of-the-treasur
142,#
143,admiss
144,appli
145,why-nam
146,admission-timelin
147,admission-criteria
148,entry-test-guidelin
149,financial-aid
150,fee-structur
151,deposit-slip
152,faq
153,#
154,life-at-nam
155,workshops-and-seminar
156,facil
157,green-nam
158,news-ev
159,appli
160,namalknowledgec
161,academic-calendar
162,peopl
163,#
164,faculti
165,quality-enhancement-cel
166,lms.namal.edu.pk
167,http
168,:
169,library.namal.edu.pk
170,contact-u
171,workshops-and-seminar
172,facil
173,green-nam
174,#
175,#
176,ckeditorimag
177,upload
178,userfil
179,hostel
180,policies.pdf
181,ckeditorimag
182,upload
183,userfil
184,librari
185,policies.pdf
186,namalknowledgec
187,appli
188,academic-calendar
189,peopl
190,#
191,faculti
192,nulms.namal.edu.pk
193,http
194,:
195,library.namal.edu.pk
196,#
197,!
198,facil
199,facebook
200,namalinstitut
201,twitter
202,namaledu
203,instagram
204,namalknowledgec
205,mailto
206,:
207,info
208,@
209,namal.edu.pk
210,youtub
211,channel
212,ucwffhczayan-mfqmgmmksvq
213,forecast7
214,en
215,32d6771d81
216,namal
911,pleas
913,pleas
914,visit
915,our
916,fundrais
917,websit
918,below
919,:
920,the
921,qualiti
922,enhanc
923,cell
924,(
925,qec
926,)
927,at
928,namal
929,is
930,an
931,independ
932,bodi
933,that
934,review
935,","
936,critiqu
937,and
938,give
939,feedback
940,on
941,current
942,academ
943,practic
944,.
945,the
946,qec
947,creat
948,mechan
949,and
950,activ
951,to
952,ensur
953,and
954,enhanc
955,the
956,qualiti
957,of
958,academ
959,life
960,at
961,namal
962,and
963,continu
964,push
965,for
966,qualiti
967,within
968,academia
969,.
970,our
971,work
972,principl
973,centr
974,on
975,ensur
976,a
977,cultur
978,of
979,digniti
980,and
981,respect
982,at
983,the
984,workplac
985,shall
986,engend
987,qualiti
988,work
989,from
990,the
991,member
992,of
993,commun
994,as
995,a
996,natur
997,consequ
998,.
999,director
1000,","
1001,qec
1002,depart
1003,of
1004,comput
1005,scienc
1006,member
1007,depart
1008,of
1009,mathmat
1010,member
1011,depart
1012,of
1013,busi
1014,studi
1015,member
1016,depart
1017,of
1018,electr
1019,engin
1020,member
1021,depart
1022,of
1023,comput
1024,scienc
1025,paragraph
1026,pleas
1027,visit
1028,our
1029,fundrais
1030,websit
1031,below
1032,:
1033,hostel
1034,facil
1035,is
1036,provid
1037,for
1038,both
1039,male
1040,and
1041,femal
1042,.
1043,hostel
1044,are
1045,current
1046,provid
1047,at
1048,chagda
1049,.
1050,A
1051,mess
1052,is
1053,also
1054,avail
1055,at
1056,the
1057,hostel
1058,.
1059,the
1060,other
1061,facil
1062,avail
1063,at
1064,the
1065,hostel
1066,are
1067,:
1068,gener
1069,hostel-wid
1070,internet
1071,laundri
1072,servic
1073,comput
1074,lab
1075,gymnasium
1076,cricket
1077,footbal
1078,badminton
1079,tabl
1080,tenni
1081,volley
1082,ball
1083,namal
1084,’
1085,s
1086,time
1087,bank
1088,intend
1089,to
1090,achiev
1091,three
1092,pillar
1093,of
1094,chang
1095,name
1096,sustain
1097,","
1098,student
1099,develop
1100,","
1101,and
1102,social
1103,develop
1104,.
1105,thi
1106,is
1107,achiev
1108,through
1109,social
1110,account
1111,and
1112,work
1113,account
1114,which
1115,all
1116,student
1117,are
1118,requir
1119,to
1120,maintain
1121,at
1122,the
1123,bank
1124,.
1125,all
1126,student
1127,of
1128,namal
1129,institut
1130,are
1131,requir
1132,to
1133,contribut
1134,320
1135,hour
1136,everi
1137,year
1138,toward
1139,commun
1140,servic
1141,.
1142,exampl
1143,of
1144,commun
1145,servic
1146,includ
1147,collect
1148,of
1149,wast
1150,","
1151,tuition
1152,servic
1153,for
1154,school
1155,go
1156,children
1157,","
1158,plantat
1159,drive
1160,in
1161,the
1162,commun
1163,","
1164,etc
1165,.
1166,student
1167,will
1168,need
1169,to
1170,deposit
1171,their
1172,hour
1173,in
1174,the
1175,social
1176,account
1177,.
1178,student
1179,who
1180,are
1181,on
1182,scholarship
1183,are
1184,requir
1185,to
1186,contribut
1187,addit
1188,hour
1189,for
1190,on-campu
1191,and
1192,off-
1193,campu
1194,job
1195,.
1196,the
1197,hour
1198,should
1199,be
1200,deposit
1201,in
1202,the
1203,work
1204,account
1205,.
1206,maximum
1207,of
1208,are
1209,requir
1210,to
1211,be
1212,deposit
1213,in
1214,the
1215,work
1216,account
1217,which
1218,will
1219,vari
1220,depend
1221,on
1222,the
1223,scholarship
1224,grant
1225,for
1226,each
1227,student
1228,.
1229,for
1230,exampl
1231,student
1232,on
1233,100
1234,%
1235,scholarship
1236,will
1237,be
1238,requir
1239,to
1240,contribut
1241,320
1242,hour
1243,while
1244,those
1245,on
1246,50
1247,%
1248,scholarship
1249,will
1250,be
1251,requir
1252,to
1253,contribut
1254,.
1255,job
1256,in
1257,thi
1258,categori
1259,includ
1260,work
1261,on
1262,project
1263,relat
1264,to
1265,renew
1266,energi
1267,","
1268,wast
1269,recycl
1270,","
1271,manag
1272,of
1273,farm
1274,(
1275,oliv
1276,orchard
1277,","
1278,veget
1279,farm
1280,","
1281,etc
1282,.
1283,)
1284,","
1285,and
1286,other
1287,project
1288,given
1289,by
1290,partner
1291,and
1292,found
1293,member
1294,of
1295,namal
1296,.
1297,anoth
1298,way
1299,of
1300,look
1301,at
1302,time
1303,bank
1304,is
1305,to
1306,understand
1307,that
1308,student
1309,have
1310,a
1311,maximum
1312,of
1313,960
1314,hour
1315,which
1316,they
1317,need
1318,to
1319,deposit
1320,in
1321,the
1322,bank
1323,.
1324,these
1325,hour
1326,can
1327,be
1328,divid
1329,as
1330,follow
1331,;
1332,one-third
1333,to
1334,be
1335,spent
1336,on
1337,commun
1338,servic
1339,","
1340,one-third
1341,on
1342,on-campu
1343,and
1344,off-campu
1345,job
1346,","
1347,and
1348,remain
1349,one-third
1350,(
1351,i.e.320
1352,hour
1353,)
1354,can
1355,be
1356,deposit
1357,in
1358,the
1359,alumni
1360,scholarship
1361,fund
1362,in
1363,term
1364,of
1365,equival
1366,rupe
1367,valu
1368,after
1369,graduat
1370,.
1371,contribut
1372,in
1373,the
1374,alumni
1375,scholarship
1376,fund
1377,is
1378,not
1379,mandatori
1380,.
1381,through
1382,time
1383,bank
1384,all
1385,student
1386,are
1387,abl
1388,to
1389,learn
1390,and
1391,polish
1392,themselv
1393,profession
1394,while
1395,learn
1396,the
1397,six
1398,namal
1399,valu
1400,.
1401,the
1402,time
1403,bank
1404,also
1405,greatli
1406,benefit
1407,the
1408,societi
1409,at
1410,larg
1411,while
1412,creat
1413,an
1414,atmospher
1415,of
1416,sustain
1417,.
1418,the
1419,institut
1420,librari
1421,is
1422,one
1423,of
1424,the
1425,rapidli
1426,grow
1427,resourc
1428,on
1429,the
1430,campu
1431,.
1432,more
1433,than
1434,"12,000"
1435,book
1436,are
1437,avail
1438,in
1439,librari
1440,cover
1441,multipl
1442,subject
1443,area
1444,includ
1445,comput
1446,scienc
1447,","
1448,electr
1449,engin
1450,","
1451,literatur
1452,","
1453,histori
1454,","
1455,religion
1456,and
1457,social
1458,scienc
1459,.
1460,A
1461,period
1462,section
1463,is
1464,also
1465,avail
1466,in
1467,librari
1468,where
1469,more
1470,than
1471,35
1472,intern
1473,journal
1474,and
1475,transact
1476,are
1477,avail
1478,.
1479,the
1480,librari
1481,also
1482,provid
1483,access
1484,to
1485,digit
1486,resourc
1487,.
1488,book
1489,bank
1490,is
1491,a
1492,section
1493,of
1494,librari
1495,where
1496,textbook
1497,of
1498,all
1499,cours
1500,are
1501,kept
1502,and
1503,student
1504,can
1505,borrow
1506,those
1507,book
1508,for
1509,whole
1510,semest
1511,.
1512,12000+
1513,book
1514,40+
1515,journal
1516,network
1517,with
1518,industri
1519,is
1520,an
1521,import
1522,part
1523,of
1524,the
1525,establish
1526,of
1527,career
1528,placement
1529,offic
1530,.
1531,the
1532,offic
1533,","
1534,in
1535,coordin
1536,with
1537,registrar
1538,’
1539,s
1540,offic
1541,","
1542,invit
1543,profession
1544,from
1545,industri
1546,to
1547,conduct
1548,seminar
1549,&
1550,workshop
1551,on
1552,current
1553,topic
1554,.
1555,It
1556,also
1557,hold
1558,an
1559,open
1560,house/
1561,job
1562,fair
1563,to
1564,facilit
1565,the
1566,industri
1567,and
1568,the
1569,graduat
1570,class
1571,for
1572,job
1573,.
1574,student
1575,can
1576,seek
1577,guidanc
1578,for
1579,a
1580,rang
1581,of
1582,support
1583,area
1584,from
1585,prepar
1586,their
1587,resum
1588,to
1589,advic
1590,on
1591,where
1592,to
1593,circul
1594,their
1595,cv
1596,.
1597,the
1598,faculti
1599,is
1600,close
1601,involv
1602,with
1603,the
1604,offic
1605,to
1606,maxim
1607,the
1608,placement
1609,of
1610,namal
1611,graduat
1612,.
1613,four
1614,comput
1615,lab
1616,are
1617,avail
1618,for
1619,the
1620,student
1621,with
1622,more
1623,than
1624,200
1625,comput
1626,to
1627,practic
1628,and
1629,improv
1630,their
1631,IT
1632,skill
1633,throughout
1634,the
1635,day
1636,.
1637,all
1638,the
1639,comput
1640,in
1641,the
1642,lab
1643,are
1644,part
1645,of
1646,the
1647,local
1648,area
1649,network
1650,of
1651,the
1652,campu
1653,and
1654,internet
1655,and
1656,other
1657,servic
1658,can
1659,be
1660,access
1661,from
1662,them
1663,.
1664,4
1665,comput
1666,lab
1667,200+
1668,comput
1669,namal
1670,institut
1671,ha
1672,access
1673,to
1674,the
1675,internet
1676,via
1677,and
1678,.
1679,the
1680,internet
1681,is
1682,share
1683,among
1684,the
1685,namal
1686,commun
1687,by
1688,the
1689,wifi
1690,network
1691,.
1692,the
1693,campu
1694,network
1695,is
1696,design
1697,by
1698,itsc
1699,team
1700,and
1701,they
1702,remain
1703,avail
1704,to
1705,provid
1706,time
1707,servic
1708,both
1709,at
1710,campu
1711,and
1712,hostel
1713,.
1714,namal
1715,institut
1716,ha
1717,hire
1718,the
1719,servic
1720,of
1721,a
1722,part
1723,time
1724,doctor
1725,.
1726,the
1727,doctor
1728,is
1729,access
1730,at
1731,chagda
1732,after
1733,the
1734,institut
1735,time
1736,for
1737,3
1738,hour
1739,.
1740,We
1741,have
1742,full
1743,time
1744,dispens
1745,who
1746,remain
1747,avail
1748,at
1749,campu
1750,till
1751,pack
1752,up
1753,.
1754,A
1755,small
1756,dispensari
1757,with
1758,emerg
1759,medicin
1760,is
1761,establish
1762,at
1763,the
1764,institut
1765,and
1766,at
1767,chagda
1768,hostel
1769,.
1770,dr.
1771,khurram
1772,jalil
1773,As
1774,the
1775,institut
1776,hostel
1777,are
1778,locat
1779,away
1780,from
1781,the
1782,campu
1783,","
1784,the
1785,institut
1786,provid
1787,a
1788,free
1789,shuttl
1790,servic
1791,to
1792,it
1793,commun
1794,to
1795,and
1796,from
1797,the
1798,hostel
1799,.
1800,A
1801,weekend
1802,transport
1803,servic
1804,is
1805,also
1806,avail
1807,from
1808,chagda
1809,.
1810,transport
1811,facil
1812,is
1813,also
1814,provid
1815,to
1816,our
1817,day-scholar
1818,from
1819,mianwali
1820,citi
1821,.
1822,about
1824,about
1825,qualiti
1826,enhanc
1827,cell
1828,heading1
1829,life
1830,At
1831,namal
2733,heading2
2735,heading2
2736,hostel
2737,time
2738,bank
2739,library/
2740,book
2741,bank
2742,internship
2743,and
2744,career
2745,placement
2746,comput
2747,lab
2748,internet/wifi
2749,health
2750,servic
2751,transport
2752,servic
3644,heading3
3646,heading3
4555,heading4
4557,heading4
5466,To
5468,To
5469,contribut
5470,visit
5471,namal
5472,import
5473,link
5474,resourc
5475,heading5
5476,To
5477,contribut
5478,visit
5479,namal
5480,import
5481,link
5482,resourc
6377,academ
6379,academ
6380,calendar
6381,|
6382,faculti
6383,|
6384,qec
6385,|
6386,nulm
6387,|
6388,librari
6389,|
6390,contact
6391,Us
6392,about
6393,chairman
6394,'s
6395,messag
6396,vision
6397,and
6398,mission
6399,core
6400,valu
6401,the
6402,namal
6403,stori
6404,namal
6405,knowledg
6406,citi
6407,peopl
6408,qualiti
6409,enhanc
6410,cell
6411,academ
6412,academ
6413,calendar
6414,student
6415,handbook
6416,depart
6417,academ
6418,depart
6419,depart
6420,Of
6421,electr
6422,engin
6423,depart
6424,Of
6425,comput
6426,scienc
6427,depart
6428,Of
6429,busi
6430,studi
6431,depart
6432,Of
6433,mathemat
6434,administr
6435,depart
6436,offic
6437,Of
6438,the
6439,registrar
6440,offic
6441,Of
6442,the
6443,coe
6444,offic
6445,Of
6446,the
6447,treasur
6448,admiss
6449,appli
6450,now
6451,whi
6452,namal
6453,?
6454,admiss
6455,timelin
6456,admiss
6457,criteria
6458,entri
6459,test
6460,guidelin
6461,financi
6462,aid
6463,fee
6464,structur
6465,deposit
6466,slip
6467,faq
6468,life
6469,At
6470,namal
6471,workshop
6472,and
6473,seminar
6474,facil
6475,green
6476,namal
6477,new
6478,&
6479,event
6480,appli
6481,onlin
6482,contribut
6483,academ
6484,calendar
6485,|
6486,faculti
6487,|
6488,qec
6489,|
6490,nulm
6491,|
6492,librari
6493,|
6494,contact
6495,Us
6496,chairman
6497,'s
6498,messag
6499,vision
6500,and
6501,mission
6502,core
6503,valu
6504,the
6505,namal
6506,stori
6507,namal
6508,knowledg
6509,citi
6510,peopl
6511,qualiti
6512,enhanc
6513,cell
6514,home
6515,about
6516,qualiti
6517,enhanc
6518,cell
6519,defin
6520,attribut
6521,of
6522,excel
6523,for
6524,student
6525,as
6526,well
6527,as
6528,the
6529,faculti
6530,student
6531,evalu
6532,of
6533,teacher
6534,satisfact
6535,survey
6536,:
6537,faculti
6538,","
6539,staff
6540,","
6541,student
6542,","
6543,alumni
6544,","
6545,employ
6546,etc
6547,compil
6548,the
6549,result
6550,of
6551,survey
6552,in
6553,annual
6554,self-assess
6555,report
6556,compil
6557,faculti
6558,retreat
6559,survey
6560,exit
6561,interview
6562,of
6563,faculti
6564,and
6565,staff
6566,dai
6567,","
6568,qualit
6569,incent
6570,and
6571,other
6572,polici
6573,make
6574,activ
6575,30
6576,km
6577,talagang
6578,road
6579,","
6580,mianwali
6581,","
6582,42250
6583,","
6584,pakistan
6585,+92
6586,(
6587,0
6588,)
6589,459-236995
6590,ext
6591,.
6592,101
6593,","
6594,107
6595,info
6596,@
6597,namal.edu.pk
6598,namal
6599,knowledg
6600,citi
6601,appli
6602,onlin
6603,academ
6604,calendar
6605,contribut
6606,faculti
6607,nulm
6608,librari
6609,student
6610,sociti
6611,facil
6612,unorderlist
6613,academ
6614,calendar
6615,|
6616,faculti
6617,|
6618,qec
6619,|
6620,nulm
6621,|
6622,librari
6623,|
6624,contact
6625,Us
6626,about
6627,chairman
6628,'s
6629,messag
6630,vision
6631,and
6632,mission
6633,core
6634,valu
6635,the
6636,namal
6637,stori
6638,namal
6639,knowledg
6640,citi
6641,peopl
6642,qualiti
6643,enhanc
6644,cell
6645,academ
6646,academ
6647,calendar
6648,student
6649,handbook
6650,depart
6651,academ
6652,depart
6653,depart
6654,Of
6655,electr
6656,engin
6657,depart
6658,Of
6659,comput
6660,scienc
6661,depart
6662,Of
6663,busi
6664,studi
6665,depart
6666,Of
6667,mathemat
6668,administr
6669,depart
6670,offic
6671,Of
6672,the
6673,registrar
6674,offic
6675,Of
6676,the
6677,coe
6678,offic
6679,Of
6680,the
6681,treasur
6682,admiss
6683,appli
6684,now
6685,whi
6686,namal
6687,?
6688,admiss
6689,timelin
6690,admiss
6691,criteria
6692,entri
6693,test
6694,guidelin
6695,financi
6696,aid
6697,fee
6698,structur
6699,deposit
6700,slip
6701,faq
6702,life
6703,At
6704,namal
6705,workshop
6706,and
6707,seminar
6708,facil
6709,green
6710,namal
6711,new
6712,&
6713,event
6714,appli
6715,onlin
6716,contribut
6717,academ
6718,calendar
6719,|
6720,faculti
6721,|
6722,qec
6723,|
6724,nulm
6725,|
6726,librari
6727,|
6728,contact
6729,Us
6730,workshop
6731,and
6732,seminar
6733,facil
6734,green
6735,namal
6736,home
6737,life
6738,At
6739,namal
6740,facil
6741,30
6742,km
6743,talagang
6744,road
6745,","
6746,mianwali
6747,","
6748,42250
6749,","
6750,pakistan
6751,+92
6752,(
6753,0
6754,)
6755,459-236995
6756,ext
6757,.
6758,101
6759,","
6760,107
6761,info
6762,@
6763,namal.edu.pk
6764,namal
6765,knowledg
6766,citi
6767,appli
6768,onlin
6769,academ
6770,calendar
6771,contribut
6772,faculti
6773,nulm
6774,librari
6775,student
6776,sociti
6777,facil
7288,academ
7290,academ
7291,calendar
7292,|
7293,faculti
7294,|
7295,qec
7296,|
7297,nulm
7298,|
7299,librari
7300,|
7301,contact
7302,Us
7303,about
7304,chairman
7305,'s
7306,messag
7307,vision
7308,and
7309,mission
7310,core
7311,valu
7312,the
7313,namal
7314,stori
7315,namal
7316,knowledg
7317,citi
7318,peopl
7319,qualiti
7320,enhanc
7321,cell
7322,academ
7323,academ
7324,calendar
7325,student
7326,handbook
7327,depart
7328,academ
7329,depart
7330,depart
7331,Of
7332,electr
7333,engin
7334,depart
7335,Of
7336,comput
7337,scienc
7338,depart
7339,Of
7340,busi
7341,studi
7342,depart
7343,Of
7344,mathemat
7345,administr
7346,depart
7347,offic
7348,Of
7349,the
7350,registrar
7351,offic
7352,Of
7353,the
7354,coe
7355,offic
7356,Of
7357,the
7358,treasur
7359,admiss
7360,appli
7361,now
